,budget,id,revenue,runtime,views,likes,dislikes,n_trailers,daysSinceStart,dayInYear,Mystery,Romance,Family,Science Fiction,Horror,Crime,Drama,Fantasy,Western,Animation,Music,Adventure,Foreign,Action,TV Movie,Comedy,Documentary,War,Thriller,History,numlang,cn,da,de,en,es,fr,hi,it,ja,ko,ml,ru,ta,zh,profit,isProfitable
3662,28000000,62206,40547440.0,83.0,468539,1205,51,2,35248,222,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12547440.0,1
3663,9000000,67675,18663238.0,84.0,3609553,6907,686,1,35248,222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9663238.0,1
3664,47000000,55779,157887643.0,92.0,906994,1525,263,1,35249,223,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110887643.0,1
3665,25000000,60309,15478800.0,122.0,13824,23,3,1,34913,252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9521200.0,0
3666,19000000,55465,35387212.0,108.0,591987,2894,118,1,35333,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16387212.0,1
3667,7000000,40794,8220215.0,110.0,793630,766,39,1,34703,42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1220215.0,1
3668,27000000,56288,85564310.0,89.0,809557,1457,360,1,35255,229,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58564310.0,1
3669,25000000,46261,36993168.0,99.0,3903118,6897,781,2,34970,309,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11993168.0,1
3670,17000000,58151,24922237.0,106.0,4040534,6315,606,1,35255,229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7922237.0,1
3671,100000,55420,1776935.0,92.0,3194142,5798,410,1,35228,202,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1676935.0,1
3672,7000000,44835,382946.0,106.0,362926,804,25,1,34682,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6617054.0,0
3673,650000,52015,33245.0,98.0,167047,326,11,1,34933,272,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-616755.0,0
3674,20000000,48289,45636368.0,113.0,13803,2,4,1,34761,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25636368.0,1
3675,40000000,62835,60965854.0,108.0,137253,233,46,1,35233,207,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20965854.0,1
3676,3000000,43942,103735.0,93.0,8785,7,0,1,34934,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2896265.0,0
3677,13000000,63311,5774854.0,117.0,291951,149,24,1,35254,228,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7225146.0,0
3678,90000000,37430,48795021.0,113.0,4545877,5216,2481,2,35254,228,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-41204979.0,0
3679,8000000,51588,10130000.0,104.0,1581660,4130,280,2,35144,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2130000.0,1
3680,4000000,48572,1104682.0,88.0,2107610,3295,375,2,35256,230,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2895318.0,0
3681,24000000,70868,30551495.0,89.0,510388,478,48,1,35284,258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6551495.0,1
3682,28000000,65055,10126458.0,91.0,1209397,1255,685,1,35270,244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-17873542.0,0
3683,60000000,39538,137551594.0,106.0,8391667,11125,1053,1,35276,250,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77551594.0,1
3684,25000000,64639,10324441.0,110.0,161814,412,40,1,35284,258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-14675559.0,0
3685,50000000,60308,110206216.0,133.0,4846270,5116,298,1,35290,264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60206216.0,1
3686,8000000,47760,163265.0,91.0,384677,896,32,1,35284,258,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7836735.0,0
3687,220000000,24428,1519557910.0,143.0,34315283,147045,4154,2,35506,115,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1299557910.0,1
3688,15000000,48231,27462041.0,99.0,153758,517,10,1,35298,272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12462041.0,1
3689,25000000,59440,23057115.0,140.0,4762561,10977,382,1,35277,251,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1942885.0,0
3690,12500000,10316,75993061.0,101.0,2292413,2415,146,1,35292,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63493061.0,1
3691,66000000,49021,57777106.0,116.0,3897769,3978,193,1,35291,265,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8222894.0,0
3692,6250000,37822,8500000.0,144.0,1085962,1322,118,1,34787,126,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2250000.0,1
3693,8000000,40807,39187783.0,100.0,321470,593,19,1,35298,272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31187783.0,1
3694,15000000,74643,133432856.0,100.0,420993,262,19,1,35160,134,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,118432856.0,1
3695,26400000,148284,62000000.0,155.0,170860,474,46,2,34934,273,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35600000.0,1
3696,5000000,64720,3099314.0,120.0,2038223,3702,144,1,35354,328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1900686.0,0
3697,110000000,39254,299268508.0,127.0,46444,33,2,1,35296,270,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189268508.0,1
3698,24000000,68817,63543328.0,113.0,87752,0,0,1,35304,278,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39543328.0,1
3699,35000000,60935,28128670.0,103.0,106386,100,13,2,35310,284,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6871330.0,0
3700,7000000,71859,6038942.0,112.0,61908,277,5,1,35296,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-961058.0,0
3701,75000000,52451,132274484.0,110.0,531651,737,68,1,35268,242,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57274484.0,1
3702,40000000,49530,173930596.0,109.0,543322,1077,38,1,35325,299,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133930596.0,1
3703,14000000,44754,46495.0,149.0,291536,408,50,1,35298,272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13953505.0,0
3704,25000000,72113,27603069.0,80.0,634860,675,107,1,35284,258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2603069.0,1
3705,3500000,50839,19504039.0,107.0,1963709,2294,107,1,35296,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16004039.0,1
3706,5000000,72571,205703818.0,83.0,15154,8,3,2,35317,291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200703818.0,1
3707,45000000,58233,160078586.0,101.0,260231,382,23,1,35283,257,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115078586.0,1
3708,35000000,59965,82087155.0,106.0,6274007,9176,784,1,35290,264,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47087155.0,1
3709,25000000,53487,11790979.0,118.0,1050515,2286,145,1,35299,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13209021.0,0
3710,6500000,76025,17693675.0,100.0,3105293,3018,205,1,35300,274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11193675.0,1
3711,20000000,63492,30426096.0,106.0,5364559,7408,386,1,35298,272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10426096.0,1
3712,50000000,69668,38502340.0,84.0,718267,791,76,2,35298,272,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11497660.0,0
3713,12000000,32909,13380561.0,115.0,84880,165,21,1,34625,329,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1380561.0,1
3714,30000000,45610,2527904.0,129.0,60233,63,1,1,35291,265,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-27472096.0,0
3715,30000000,61891,15395087.0,130.0,5279312,9102,859,2,35319,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-14604913.0,0
3716,75000000,59108,152930623.0,104.0,5351799,6777,318,1,35331,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77930623.0,1
3717,35000000,88794,84606030.0,137.0,1066441,1396,73,1,35338,312,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49606030.0,1
3718,17000000,73499,3696232.0,98.0,2090307,1206,2286,1,35325,299,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13303768.0,0
3719,130000000,17578,371940071.0,107.0,2515350,3432,255,1,35323,297,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241940071.0,1
3720,170000000,44826,185770160.0,126.0,221965,481,31,2,35351,325,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15770160.0,1
3721,2000000,50875,841733.0,109.0,12890,5,8,1,35263,237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1158267.0,0
3722,36000000,70578,9612469.0,91.0,2533405,1814,261,1,35311,285,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-26387531.0,0
3723,75000000,37958,226904017.0,110.0,124665,329,33,1,35339,313,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151904017.0,1
3724,79000000,71880,149673788.0,91.0,1273940,2912,5789,2,35340,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70673788.0,1
3725,19100000,62630,5728213.0,109.0,1489346,2298,121,1,35067,41,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13371787.0,0
3726,20000000,70586,2128186.0,85.0,459934,148,70,1,35333,307,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-17871814.0,0
3727,4000000,60422,355688.0,119.0,94665,110,10,1,35347,321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3644312.0,0
3728,29000000,55292,33662874.0,131.0,2215448,3846,111,1,35045,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4662874.0,1
3729,8000000,9364,100915.0,129.0,361845,1192,73,1,35273,247,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7899085.0,0
3730,20000000,65057,177243185.0,115.0,4605415,4866,335,1,35277,251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157243185.0,1
3731,250000,60420,3542353.0,90.0,2481650,7916,158,1,35326,300,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3292353.0,1
3732,45000000,64328,165184237.0,103.0,2339869,5290,456,2,35351,325,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120184237.0,1
3733,110000000,50619,712171856.0,117.0,8780286,22105,1311,1,35099,73,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,602171856.0,1
3734,66000000,57212,177584879.0,146.0,1470954,1832,149,4,35384,358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111584879.0,1
3735,45000000,23514,24000000.0,120.0,2510345,4465,178,2,35311,285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-21000000.0,0
3736,6400000,75900,35057696.0,99.0,495290,1533,42,1,35315,289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28657696.0,1
3737,3062000,70590,25034000.0,143.0,4276745,5381,810,1,35228,202,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21972000.0,1
3738,10000000,53457,17511906.0,111.0,199901,497,14,1,34919,258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7511906.0,1
3739,25000000,57431,34942188.0,81.0,863971,1213,94,1,35368,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9942188.0,1
3740,40000000,64685,55247881.0,129.0,375245,1032,42,1,35383,357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15247881.0,1
3741,12000000,75622,972512.0,108.0,58155,93,69,1,35352,326,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11027488.0,0
3742,130000000,65759,150406466.0,100.0,8265356,7229,936,1,35346,320,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20406466.0,1
3743,12500000,56601,3878993.0,118.0,35904,96,3,1,34751,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8621007.0,0
3744,5000000,62046,3142154.0,87.0,851176,1502,94,2,35256,230,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1857846.0,0
3745,55000000,70074,9489829.0,92.0,373689,1056,87,4,35787,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-45510171.0,0
3746,100000000,76163,312573423.0,103.0,4537941,4376,159,1,35611,220,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,212573423.0,1
3747,2361000,43546,6892000.0,101.0,64336,99,6,1,10736,182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4531000.0,1
3748,75000000,70160,691210692.0,142.0,5852979,16385,615,4,35462,71,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,616210692.0,1
3749,250000000,49026,1084939099.0,165.0,40976455,147539,3871,4,35588,197,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,834939099.0,1
3750,130000000,49040,276572938.0,120.0,124940,230,8,1,35611,220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,146572938.0,1
3751,125000000,58574,334615000.0,129.0,2384883,6299,144,1,35351,325,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,209615000.0,1
3752,45202,66150,225861.0,95.0,8493328,24672,1198,3,35052,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180659.0,1
3753,7700000,101173,1072602.0,123.0,1584120,2856,120,1,35070,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6627398.0,0
3754,12000000,57157,22939027.0,94.0,5798026,3985,758,1,35375,349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10939027.0,1
3755,56000000,62838,142044638.0,118.0,22565,11,1,2,35367,341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86044638.0,1
3756,145000000,56292,694713380.0,133.0,538901,887,66,6,35366,340,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549713380.0,1
3757,50000000,74465,120081841.0,124.0,242371,333,23,2,35381,355,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70081841.0,1
3758,90000000,65754,232617430.0,158.0,3479729,6022,334,2,35373,347,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,142617430.0,1
3759,30000000,71469,64626786.0,89.0,576231,1271,145,1,35381,355,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34626786.0,1
3760,75000000,55301,342695435.0,87.0,1461633,1352,414,1,35373,347,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,267695435.0,1
3761,8000000,73873,5634828.0,113.0,264765,680,34,2,35380,354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2365172.0,0
3762,10000000,79777,303877.0,127.0,125,0,0,1,35382,356,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9696123.0,0
3763,1000000,76487,101758490.0,83.0,56549,74,5,1,35396,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100758490.0,1
3764,25000000,77866,63100000.0,109.0,805086,941,43,1,35402,11,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38100000.0,1
3765,37000000,62837,95404397.0,113.0,664555,1245,92,2,35291,265,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58404397.0,1
3766,13000000,71688,114956699.0,105.0,528126,1128,118,1,35389,363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101956699.0,1
3767,3000000,38541,22000.0,112.0,407771,1467,110,1,35097,71,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2978000.0,0
3768,70000000,52520,160112671.0,88.0,222832,736,27,1,35409,18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90112671.0,1
3769,25000000,75174,77278331.0,117.0,4171610,5544,410,1,35416,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52278331.0,1
3770,42000000,49527,46221189.0,102.0,3795524,2960,217,1,35403,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4221189.0,1
3771,23000000,70435,33372606.0,93.0,1313586,1665,225,2,35335,309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10372606.0,1
3772,5000000,50357,25562924.0,86.0,2322319,3214,401,1,35226,200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20562924.0,1
3773,17000000,74998,12355798.0,105.0,125218,126,20,1,35270,244,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4644202.0,0
3774,58000000,72431,50365377.0,125.0,40665,39,7,1,35409,18,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7634623.0,0
3775,94000000,76758,95311434.0,145.0,968319,1852,94,1,35374,348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1311434.0,1
3776,13000000,77338,426480871.0,112.0,5069058,17235,357,2,35331,305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,413480871.0,1
3777,40000000,54054,36893721.0,91.0,287955,41,8,1,35416,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3106279.0,0
3778,40000000,78698,24719215.0,107.0,605094,1497,74,1,35423,32,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-15280785.0,0
3779,5000000,57809,22772019.0,89.0,17827,25,4,1,35006,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17772019.0,1
3780,13000000,48492,51723285.0,119.0,293228,330,27,1,34921,260,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38723285.0,1
